index,job title,salary estimate,job description,rating,company name,location,headquarters,size,founded,type of ownership,industry,sector,revenue,competitors
501.0,Data Scientist,$95K-$119K (Glassdoor est.),5a579d5813310547cee14af9ba66716e7f42cdce1c1fb091a9f4e42730d25e66,4.6,92eefdf14e02142ca124933b32b0d5cdd0585d9d092821e47c4525f38d7e43c4,"The Woodlands, TX","Houston, TX",1.0,1988.0,2.0,Staffing & Outsourcing,Business Services,2.0,-1
502.0,Data Scientist,$95K-$119K (Glassdoor est.),30512e2af36c584bc842044d1256b3db00d8873aaac50104dcd531886313d01b,4.0,894607c6274885228e1fbcd659c3cf89d78920faa0d2d29eeef4f2d2db8c8c07,"Seattle, WA","Jersey City, NJ",7.0,1999.0,2.0,Computer Hardware & Software,Information Technology,2.0,-1
503.0,Data Scientist,$95K-$119K (Glassdoor est.),df1db75e8aba081f23df029b8495a1cdfee0368a8b685f7500228588b14a8f7b,4.0,2a75195047fb6821f5392e59562968ae0aad9532ca9af896e1abb39a0364012b,"Chicago, IL","Cherry Hill, NJ",1.0,-1.0,2.0,Staffing & Outsourcing,Business Services,1.0,-1
505.0,Data Scientist,$95K-$119K (Glassdoor est.),9c7830b76ae3e4bc52618473c724a0913f2747ac7d6f54141369e9cbf4cc6b99,4.7,0a7b542ee9da5c43f56485f1a235d82f27ee0b12975f4186c4160e3c62fb32c6,"Chicago, IL","Itasca, IL",7.0,1994.0,2.0,Staffing & Outsourcing,Business Services,2.0,-1
506.0,Data Scientist,$95K-$119K (Glassdoor est.),4fffe1e569b58cc3bac117948c228d67f5ee2113ca6215512da667f7bf4e63ea,3.5,57751d494fc93c4e1c689c0e5b35527db73757c54be73476a37c5c64473e9bf1,"San Francisco, CA","San Francisco, CA",7.0,1998.0,2.0,Consulting,Business Services,6.0,-1
507.0,Data Scientist - TS/SCI Required,$95K-$119K (Glassdoor est.),c4afbba2aa5530da479929007faf033ab5da4836f25d91f2d58881d3daf2ee76,5.0,c2fbe84c71acf93080c5fd5817d3af69ec7fef3764d815fcc6e00e8568f1713f,"Baltimore, MD","Woodbine, MD",1.0,2011.0,2.0,IT Services,Information Technology,1.0,-1
508.0,Senior Principal Data Scientist (Python/R),$212K-$331K (Glassdoor est.),7f433d11261b8affe8cb6dee23b93ee39c1b686c51e46f6d9a5369cee1fa47eb,4.1,5e58231a2cf4213b5ef6a9756fb12ed7fd7e62502f4d35a74c73874bd3684e08,"Pleasanton, CA","Basel, Switzerland",2.0,1896.0,3.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.0,"Novartis, AstraZeneca, Siemens Healthineers"
509.0,"Real World Science, Data Scientist",$212K-$331K (Glassdoor est.),a107e3b419f29179897936a97e8c5fc9b5665b3bc75befaaea0775780843f900,4.0,9742994ee37c26ac9e6ff40c81312af23875968817b887482a23a87960f41774,"Wilmington, DE","Cambridge, United Kingdom",2.0,1913.0,3.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.0,"Roche, GlaxoSmithKline, Novartis"
510.0,Data Scientist,$212K-$331K (Glassdoor est.),79cf47668b45b363275dc355dca01556cad3b4d29af3ed3a67fe7709a4db59ce,3.6,3fd2590c4d3ca9daa453d10c5655cd6a285dd7c38d01ec68be323bb8a40b5e89,United States,"Los Angeles, CA",4.0,2002.0,3.0,Staffing & Outsourcing,Business Services,13.0,"Aquent, 24 Seven Talent"
511.0,Data Scientist(s)/Machine Learning Engineer,$212K-$331K (Glassdoor est.),9d1ed6dcb3f8afff5004f304e3390c1c273bc8d873e3068577186337243b5d58,5.0,aca0e947d5d148176e0b863f170e61404d492dbcf8945e1c49bf9bbc44705af1,"New York, NY","Coconut Creek, FL",1.0,1987.0,2.0,Staffing & Outsourcing,Business Services,13.0,-1
512.0,Senior Data Scientist,$212K-$331K (Glassdoor est.),a586bcba4169ceed048463b61fcff0402cf456c802618816433c531d950e1754,3.5,290ed85eb6e03dcab47f02a3b6c23f925899ab894895c31fef3ad21662b249ed,"Herndon, VA","Westminster, CO",5.0,-1.0,3.0,Aerospace & Defense,Aerospace & Defense,5.0,-1
513.0,Data Scientist,$212K-$331K (Glassdoor est.),cfa61dce4d36ce6f8cc7405ea9cb11c7d0bc2b29c384da102817c419d6b7c08f,4.7,1a0cf26b0dfd7c13183687b4b7de6fa44e5e2a380e113f77ef78538487aeb74b,"Seattle, WA","Lombard, IL",8.0,-1.0,2.0,Publishing,Media,12.0,-1
514.0,Data Scientist,$212K-$331K (Glassdoor est.),3c2d6d74528d5f50896a908f4d34c59afc2f81caf15ff667af54b8b4a39bd291,3.5,290ed85eb6e03dcab47f02a3b6c23f925899ab894895c31fef3ad21662b249ed,"Herndon, VA","Westminster, CO",5.0,-1.0,3.0,Aerospace & Defense,Aerospace & Defense,5.0,-1
515.0,Data Scientist,$212K-$331K (Glassdoor est.),302e47911f9e9a65d715b813cd463aa460ffb0ea75772c2f2969de9e52f6a255,3.6,2d7913234ae65bf996e559bf0ec2da5a97eb10c1fc3496c97db6371d1d28d07d,"Fort Sam Houston, TX","Honolulu, HI",6.0,-1.0,5.0,-1,-1,13.0,-1
516.0,ENGINEER - COMPUTER SCIENTIST - RESEARCH COMPUTER SCIENTIST - SIGNAL PROCESSING - SAN ANTONIO OR,$212K-$331K (Glassdoor est.),d7da204d4a414234f76d3bc444f8584a9d6acb778ba22c8b6f964171aee6aa8b,3.9,809ff41533db0c58b8d2a494fef0c02a152dc9e08ca17700a8b7721c3eb0b565,"Oklahoma City, OK","San Antonio, TX",3.0,1947.0,7.0,Research & Development,Business Services,10.0,"Los Alamos National Laboratory, Battelle, SRI International"
517.0,Data Scientist,$212K-$331K (Glassdoor est.),fc744914552ee5c5fe99f76336ea6ff948a34d6d6a4ff6b015e39868535f1ea7,2.7,0f70887fdc4f3f8c455bcfd9862a4482281a24923c7e37b18df02896c5af1793,"Lexington Park, MD","Chantilly, VA",7.0,2010.0,3.0,Aerospace & Defense,Aerospace & Defense,13.0,-1
518.0,Data Science Software Engineer,$212K-$331K (Glassdoor est.),be08afb742156228b86fd6b2babedec759ab177999ce74b3e60b748189f6aa53,4.8,18a2b3dcadc2c9ae7607bb2326319d3d8a8d211740429f47bea8f3945a31f212,"Boston, MA","Boston, MA",4.0,2012.0,2.0,Computer Hardware & Software,Information Technology,13.0,-1
520.0,Data Scientist,$212K-$331K (Glassdoor est.),00fb237b1af506603ec0d5358d7aa61bc9e6a713d3c39e5bcb91cf51e3087d2f,4.0,b704d3531dab018848a9736e5d2289ac7f5777a40e49c8003d9e19baf822e806,"Washington, DC","Columbus, OH",7.0,-1.0,2.0,"Health, Beauty, & Fitness",Consumer Services,8.0,-1
521.0,Data Scientist,$212K-$331K (Glassdoor est.),4816438ac6e4598f4bb86c667c277f6163a151ec1d7654203419e670b0b093be,3.8,582412ddf3b1e7afd3f45578b838947ab999fbc634219e2628644895c1ec4857,"Washington, DC","Arlington, VA",7.0,2010.0,3.0,IT Services,Information Technology,2.0,-1
522.0,"Manager, Field Application Scientist, Southeast",$212K-$331K (Glassdoor est.),39a5c2ac53abceb5452ec9ed0037fda9ee048cfff73823fbd5af32f79ac6017f,4.2,de2a7a34a96a9abcf0ea7f136e98f04c818e15ed6537f92636c21e86175c94b5,"Raleigh, NC","Pleasanton, CA",6.0,2012.0,3.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,13.0,-1
523.0,COMPUTER SCIENTIST - ENGINEER - RESEARCH COMPUTER SCIENTIST - SIGNAL PROCESSING,$212K-$331K (Glassdoor est.),da779a51febe9a84675336c40dc3df8a7498965d1ebc9c0504b256aef9770985,3.9,809ff41533db0c58b8d2a494fef0c02a152dc9e08ca17700a8b7721c3eb0b565,"Dayton, OH","San Antonio, TX",3.0,1947.0,7.0,Research & Development,Business Services,10.0,"Los Alamos National Laboratory, Battelle, SRI International"
525.0,Data Scientist,$212K-$331K (Glassdoor est.),f987faeb5dd2bd6a024b570c48d43a755931c45e4dc545cd58eb4b535c8a59cb,4.5,b851dcb9dfa5ff398899cbf1dcf76316565f4fdb7dc49f54a2b6eea4ad9ee579,"Washington, DC","New York, 061",1.0,1980.0,2.0,Staffing & Outsourcing,Business Services,13.0,"Kforce, PageGroup, Robert Half"
526.0,Scientist - Machine Learning,$212K-$331K (Glassdoor est.),2f29f798bc5dffc84a30a5d09ff2c01f7fb18c7418c129036e5d8b2d0447a557,3.5,19f84098294c5afcd41c740007d9582777e1a67c4a7c49a77316ba7607592755,"Seattle, WA","Seattle, WA",4.0,2003.0,7.0,Research & Development,Business Services,4.0,-1
527.0,Data Scientist,$212K-$331K (Glassdoor est.),5831583a90c7d6532854db2d69ca6d1ab55130f647e94285184bd45057e8fb84,2.7,a29c847591b54549f387fd0dd4f93cf4668a45d56d216dfe0a6a16ba2b3abe9d,"New York, NY","Carle Place, NY",3.0,1976.0,3.0,Wholesale,Business Services,0.0,-1
528.0,Data Scientist,$212K-$331K (Glassdoor est.),5764251ac1b50f81604fca7173012886f3d4316861d42dce94fe90e04742c617,3.5,c3870bc42eb7ecb27812a9d2214b936d16dbb9274b436bb228e0ff9ea83773fd,"Washington, DC","Alexandria, VA",7.0,2012.0,2.0,Consulting,Business Services,6.0,-1
529.0,Data Scientist - Image and Video Analytics,$66K-$112K (Glassdoor est.),a431570a191b211b3d77efbea1df69d895fa33e2a50732e36fcd34615958b1f5,4.9,5cdcc3e8e4ecb5d2ac69d1667cfd07eef4a8f75e3a219406735b0624cdbe7da6,"Longmont, CO","Chicago, IL",1.0,2016.0,2.0,Staffing & Outsourcing,Business Services,13.0,-1
530.0,Data Scientist,$66K-$112K (Glassdoor est.),eeaa68341555f99a2a3c6900abc1dfe2e6224e7db43f03954c500c367a04795c,3.6,f138a8355c17d16c3e27cee8b0d88b96ed4756068318247a8ad25b81cbcf42ff,"Washington, DC","Rockville, MD",7.0,2001.0,2.0,IT Services,Information Technology,6.0,-1
531.0,Data Scientist,$66K-$112K (Glassdoor est.),3d8bdbb0090fb10cc036bf2ab892a2aa99d125755171dda5eeed176a3ab29554,5.0,04c4c8b1279dbaedd749d50a530339fe1b66f9a5533e18cabb4e7d25c9b8519f,"Washington, DC","Germantown, MD",1.0,-1.0,2.0,-1,-1,13.0,-1
532.0,Data Scientist,$66K-$112K (Glassdoor est.),138d08fc7ec2e66266d0353fd585d889741b6342a833e89f4d3d29ef9687a0fb,3.1,64048dce399fedf6b75e4bc217c3fa6ae1e15aa6ee72e824029a5e2a40c46eba,"Sunnyvale, CA","Pleasanton, CA",1.0,2001.0,2.0,Staffing & Outsourcing,Business Services,1.0,-1
533.0,Senior Data Engineer,$66K-$112K (Glassdoor est.),9d34c846d59becdaab64843c46dc86c54c1b28c6fe98b49f2ee8b155851137a3,3.9,b952403ec37899b37899f748c0efa2f3839fe9dfe4ab2c5275d2b31047cf93a7,"San Francisco, CA","San Francisco, CA",6.0,2009.0,2.0,Internet,Information Technology,13.0,-1
534.0,Data Scientist,$66K-$112K (Glassdoor est.),05b192fc13f3de9743afa460440fba4d35cc8a2c8603b507975c468d27f14ae9,3.4,cd715214c43ce80966913a40176ae157dcf8fc1879afd414f2c978a018ae3487,"Patuxent, Anne Arundel, MD","Orlando, FL",7.0,1986.0,2.0,IT Services,Information Technology,6.0,-1
535.0,Machine Learning Scientist / Engineer,$66K-$112K (Glassdoor est.),fc04ecc02f35c67886106876c498e9930d37cb9069e794e91075950bf5e3f265,4.1,7aca4e8ff23081b3cd6602e12d5729999561afaccf86e91214550db93843821d,"Santa Clara, CA","Cupertino, CA",2.0,1976.0,3.0,Computer Hardware & Software,Information Technology,3.0,"Google, Microsoft, Samsung Electronics"
536.0,Data Scientist,$66K-$112K (Glassdoor est.),f7defb8a7809e45855c2e019ba308b6b10c54dfce6b1be1377c90df94ef1f279,4.1,9c107df1ef9daea18086ddba9b9d0b670ab6670366b1af1a1c8955a00dfff4ae,"Fairfax, VA","Tampa, FL",2.0,1966.0,3.0,Staffing & Outsourcing,Business Services,0.0,-1
537.0,Sr. Data Scientist,$66K-$112K (Glassdoor est.),0066ae547a957da54da667815c7169ffd3a56391a7e1b617db3b133815aceaca,3.5,000c6856c913898cbe24cb00f3b4e85a55ab521793d399990cf7c6e991e86f65,"Denver, CO","Denver, CO",4.0,2011.0,2.0,Travel Agencies,Travel & Tourism,13.0,-1
538.0,"Intelligence Data Analyst, Senior",$66K-$112K (Glassdoor est.),b761b2de09b65cad204f01048aac9661926f4b3ae3f54a59f585f921ba6b3b6e,4.3,34e558f696a6c7ce3914c615194cbc34aa5ad27396f3e4fba1c47a4e193a9f11,"Fort Belvoir, VA","Reston, VA",6.0,2010.0,2.0,IT Services,Information Technology,4.0,"ManTech, Booz Allen Hamilton, Leidos"
539.0,Data Science Analyst,$66K-$112K (Glassdoor est.),7b7945067d365d22baa3fe67fe5692baded5582ce2ef18a65e6d25eaee237e6d,4.4,1b6dd2fc7f6ce05bf1261de573429512684793781b891787bfd8a966b158dd46,"Chicago, IL","Chicago, IL",4.0,2012.0,2.0,Lending,Finance,4.0,-1
540.0,Data Scientist,$66K-$112K (Glassdoor est.),5ada0ae2e70e3a3f805a615368dab561f1753f7755c93af7f1bb69e29f58fec5,3.8,e969eacfed3f101ba49a4ea92bd94f1410243b2c2d681f93d8dddb9708a89723,"Thousand Oaks, CA","Folsom, CA",3.0,1999.0,2.0,IT Services,Information Technology,9.0,-1
542.0,COMPUTER SCIENTIST - ENGINEER - RESEARCH COMPUTER SCIENTIST - TRANSPORTATION TECHNOLOGY,$66K-$112K (Glassdoor est.),76671c1a13987af10af4b54c6473a2253a213a40cb42bcb38778995f69e8a4ea,3.9,809ff41533db0c58b8d2a494fef0c02a152dc9e08ca17700a8b7721c3eb0b565,"San Antonio, TX","San Antonio, TX",3.0,1947.0,7.0,Research & Development,Business Services,10.0,"Los Alamos National Laboratory, Battelle, SRI International"
543.0,Data Scientist,$66K-$112K (Glassdoor est.),2b5e9d2e426705bb5190010ba7a971bce167cab20ec323c436a7143eca0e69bd,3.9,1120ce54c03e52c743f1afb8cf4c7453c6c70f917cc2260875fff35c02de7024,"Silver Spring, MD","Reston, VA",6.0,2006.0,2.0,IT Services,Information Technology,6.0,-1
544.0,Data Modeler (Analytical Systems),$66K-$112K (Glassdoor est.),3c484bf7bd72c99cf0126d7ecaa018dc5dcb31d18b99d3120c88100e92c8fcee,3.7,c6b41097758563d48447f2791fe938c98dda858a40103246720e37e48211fb9b,"Boston, MA","Springfield, MA",5.0,1851.0,2.0,Insurance Carriers,Insurance,3.0,-1
545.0,Data Scientist,$66K-$112K (Glassdoor est.),3b0361f9bc56886930175a2cca30f9da2900c3b4141e24b11f3bf43171f6f4fa,2.9,c0e16b20281993d62662889a8b68ef15e84e4358356820d05b509df5dcf1535e,"Washington, DC","Reston, VA",6.0,-1.0,4.0,IT Services,Information Technology,6.0,-1
546.0,Data Scientist,$66K-$112K (Glassdoor est.),630fe864b1cc4a15c6a5a026e1a508064c7684e1f4aaf1f8ba10b56cb2bd1db6,4.6,153e17e2ce03c5b184f2eb1da8d3e65b096fb86a7e1e1fd111f80082016da645,"New York, NY","Totowa, NJ",7.0,2012.0,2.0,IT Services,Information Technology,13.0,-1
547.0,Data Scientist,$66K-$112K (Glassdoor est.),9e2249f87893907b4f6efd965eb95ad7b0b10d8c37abcf8e9e6c1bdc95546096,3.4,c828635509765b10e499fea0fb6df9d7084d2ca1b46e486b56e60b339044ea9a,"McLean, VA","Cedar Rapids, IA",4.0,1997.0,2.0,Enterprise Software & Network Solutions,Information Technology,2.0,-1
548.0,"Data Engineer (Analytics, SQL, Python, AWS)",$66K-$112K (Glassdoor est.),f507a2d303d854c6cfa302fef3dca0da94ca09a874665b203f18902d8fac1397,4.0,ed581312e69fb318cd861f4e1bc8ea73e47d0065fc626098943120cc17ec9c5e,"Hartford, CT","Hartford, CT",2.0,1853.0,3.0,Insurance Carriers,Insurance,3.0,-1
549.0,Data Scientist 3 (718),$128K-$201K (Glassdoor est.),8e81aeb0846729a11cb8ee59e2b958ee11b5aa92fa2af4252f0b1ff106ea7691,3.3,cc83ed14c87d25322fe7a93855d6937dda52af8f4f7be7e4f0b51fada743b779,"Emeryville, CA","Emeryville, CA",4.0,2003.0,3.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,4.0,-1
550.0,Data Scientist,$128K-$201K (Glassdoor est.),2da8a7bf5e78c62eede692c27e75cf67b51402501cb6ae02a2fb745867e2dd1b,4.3,9e2c57cea611e7d9210be92374e47e07680a214e0defcc14690dcb17c525f9f5,"Austin, TX","Austin, TX",7.0,1999.0,2.0,Computer Hardware & Software,Information Technology,6.0,-1
551.0,Senior Data Scientist,$128K-$201K (Glassdoor est.),916a55d9aa1812abaf253cf1a06da82d94821034d73e0241e27c621ba40d55ad,3.9,b952403ec37899b37899f748c0efa2f3839fe9dfe4ab2c5275d2b31047cf93a7,"San Francisco, CA","San Francisco, CA",6.0,2009.0,2.0,Internet,Information Technology,13.0,-1
553.0,Software Engineer - Machine Learning & Data Science (Applied Intelligence Services Team),$128K-$201K (Glassdoor est.),46e834b8503425b5bb448464967734f18984e45486e9ecc086bf6414794c53e2,4.7,a05749e4fe7ae151e76851efad6e1f4c8daa84928eb51722edcbe12429517792,"Portland, OR","San Francisco, CA",3.0,2008.0,3.0,Computer Hardware & Software,Information Technology,4.0,"AppDynamics, Datadog, Dynatrace"
554.0,IT Partner Digital Health Technology and Data Science,$128K-$201K (Glassdoor est.),603858d6b09e99c43c1beff5c81e377aa81c1b2ec007cb27947e1ab48036fe3b,3.6,2b5536c1d973e37d26cc0b3393c4ad0dc0d80be99d4f8f4b3c7939fa2f5e50a2,"Cambridge, MA","Cambridge, MA",5.0,1978.0,3.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.0,-1
556.0,"Senior Machine Learning Scientist - Bay Area, CA",$128K-$201K (Glassdoor est.),b0d9cbf984292d8845f8768cfe3255a60e58e33501537dc6b3ba70881d09938a,3.3,a0b75d92440c2257ca5d5273e62706d6e5ba628382a03a3e337533ba9f10cf3b,"Redwood City, CA","Chicago, IL",6.0,2015.0,2.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,13.0,-1
557.0,Data Scientist,$128K-$201K (Glassdoor est.),2950bcc2ee79c6294f45ab82aeebf884b6966bb21be99d33c248ab737cde473f,3.3,ec07a574216c9c9aed1219ecf899f178edbe816597282189af00cbba45d0a236,"San Diego, CA","San Diego, CA",6.0,1972.0,2.0,Insurance Carriers,Insurance,10.0,"Liberty Mutual Insurance, EMPLOYERS, Travelers"
558.0,Clinical Data Analyst,$128K-$201K (Glassdoor est.),93f97717742ce7f84544241248414531fad432b6a9cb03d8006d4aa1cc83401e,3.8,0dcba29ffee17f5baf3be6496b44026296f0dcc53db1a16be6d71f73eb5b2795,"New York, NY","Rome, NY",7.0,1996.0,7.0,Consulting,Business Services,6.0,"KPMG, Accenture, Deloitte"
559.0,Data Scientist,$128K-$201K (Glassdoor est.),190f58b1147d8138eafa9446a2fccda9d37e8ff2c9dbe64b8423b61578ecb59a,4.5,f9d8435ab7a1c240a00987a8372784d664eca65d30c64bd61956bfcc31395c72,"Chantilly, VA","McLean, VA",6.0,2004.0,2.0,Consulting,Business Services,13.0,-1
560.0,Data Engineer,$128K-$201K (Glassdoor est.),da8f36aabf74abb45c4217c754b2601ecc21f553f15bb3fe7269874ce0aff1de,4.5,f89b39908a85e86176de74bd480d3ff4cbe436a05b72c1783007dad20809aeb0,"Falls Church, VA","Falls Church, VA",7.0,2005.0,2.0,Federal Agencies,Government,6.0,-1
561.0,Data Scientist Technical Specialist,$128K-$201K (Glassdoor est.),cbeea3f92166838f18db2e16cdd1e39d933cfcaefd481c988e8ffc82fdb06c71,3.4,93c7f02a84dce2d1fcbe9e9593102f2028352294928cc082a86e8779a969c636,"Chantilly, VA","Herndon, VA",3.0,2017.0,2.0,Aerospace & Defense,Aerospace & Defense,0.0,-1
562.0,Senior Data Scientist,$128K-$201K (Glassdoor est.),22899ed848c8b7862b8aadb67eb6cd28d3fa6c9ab2603dd560866778a5c9bf61,3.1,0b36b6e6bd1a79ffd1f9d0905b25b8250748d9559519a8969c73b649b2d8e16f,"Chicago, IL","Milan, IL",3.0,1974.0,2.0,Staffing & Outsourcing,Business Services,10.0,-1
563.0,Data Science Manager,$128K-$201K (Glassdoor est.),80afd9ed93f48867437de2fdea82195e5101777889c955b394db6a80f022578c,4.0,55ac3022e201f2df4536ea09cb52467261ecbeeb385683c0747638d649f8859d,"San Francisco, CA","San Rafael, CA",5.0,1982.0,3.0,Computer Hardware & Software,Information Technology,5.0,-1
564.0,Computer Vision / Deep Learning Scientist,$128K-$201K (Glassdoor est.),c040d1c15f764544b3bf9aec666e72d7ea8601bf80cb6ec0c8b4288989069b3b,3.3,a0b75d92440c2257ca5d5273e62706d6e5ba628382a03a3e337533ba9f10cf3b,"Chicago, IL","Chicago, IL",6.0,2015.0,2.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,13.0,-1
565.0,Big Data Engineer,$128K-$201K (Glassdoor est.),f3c34fe038e5197f0a04c29036aedb4302c8a36ff26794409124a3e7b8018c20,4.1,44b146ddbf0b4eed4a6ec22a7c091ce16ba17d7d5aa9ff2c0fc894a3b422614e,"Raleigh, NC","Raleigh, NC",3.0,1976.0,2.0,Industrial Manufacturing,Manufacturing,4.0,-1
566.0,Data Architect,$128K-$201K (Glassdoor est.),b2378f5474b3ad3a96afee8c5be35f9b9a17eb50efafd874e7ae373d38ca70ac,4.2,fbcf1ece37c0154a7f12a902619edc9620c6a1149ae925dc6e834ae7a4498688,"Orlando, FL","Orlando, FL",7.0,1996.0,2.0,Investment Banking & Asset Management,Finance,4.0,-1
567.0,Machine Learning Engineer,$128K-$201K (Glassdoor est.),79ac379e8501211dddd0af42f9caa22ffee5bee1b21b92c908cbf6cf6d0b6e39,3.9,63e27224a3f28e51c4896f22e17552944195ece9408ecbd29d1c0f8f5c1f9333,"New York, NY","New York, NY",1.0,-1.0,2.0,IT Services,Information Technology,13.0,-1
569.0,Aviation AI/ML Data Scientist,$128K-$201K (Glassdoor est.),18d699f14cd36635bc1ec67e314a0eecd293e7ec5c16c8b1bacbb3ddda97c564,3.3,9abba9adacfd102029fdb6cff9a2fbb0b77ceec849e3df29785a6aca43b6e801,"McLean, VA","Bedford, MA",5.0,1958.0,7.0,Federal Agencies,Government,0.0,"Battelle, General Atomics, SAIC"
570.0,Data Scientist,$138K-$158K (Glassdoor est.),68a16009c8523a26100bff37735cbde5d82ce117d2688ddfce4d1ea70b90d125,3.9,8dd97e0fec1b81996afd32ecc5547503f6fc2d1b03b726bfa1a5556f455e758f,United States,"Mc Lean, VA",2.0,1911.0,2.0,Food & Beverage Manufacturing,Manufacturing,3.0,-1
571.0,Data Scientist / Applied Mathematician,$138K-$158K (Glassdoor est.),faba010cfccfd48fd481fffdb84bc6b219869291e1e52bfcf3e7dc3b4096d938,4.5,4e466cc4f0a7d17730da9fdb1403b065b7ea600e9b6b7f522063c07ed47d7e87,"Santa Cruz, CA","Santa Cruz, CA",7.0,2003.0,2.0,Computer Hardware & Software,Information Technology,2.0,-1
572.0,"Machine Learning Engineer, Sr.",$138K-$158K (Glassdoor est.),c235a930e2edf599a804cee02f4e512ed2c4ae500aa64b28bd26c4e1393ec424,4.2,f6a7f1ce9a0a5003cd43ac41f320ac5c90b20478d48e69e003c42200ffa1f5f6,"Simi Valley, CA","Simi Valley, CA",6.0,1971.0,3.0,Aerospace & Defense,Aerospace & Defense,4.0,"General Atomics, Boeing, Northrop Grumman"
573.0,Data Scientist (TS/SCI w/ Poly),$138K-$158K (Glassdoor est.),48a8f07f8e265c44bd78b8611d0ea74b631d88ca107dc319281704144fdd4c2c,3.5,290ed85eb6e03dcab47f02a3b6c23f925899ab894895c31fef3ad21662b249ed,"Herndon, VA","Westminster, CO",5.0,-1.0,3.0,Aerospace & Defense,Aerospace & Defense,5.0,-1
574.0,Weapons and Sensors Engineer/Scientist,$138K-$158K (Glassdoor est.),d6553c5e9b7ea22e694d5ff15e1e565acc61b9bdaa812bf7249668654d1c5c8e,4.0,9ec6fc098462e95bc606082452948e681c7018804782d154a091d42dd716c336,"Huntsville, AL","Huntsville, AL",3.0,1974.0,2.0,Aerospace & Defense,Aerospace & Defense,4.0,-1
575.0,Applied Computer Scientist,$138K-$158K (Glassdoor est.),831cef502b33bacdafa9460c5e6e10e2a1cab76f44804cf8b2774e761cac32a7,4.5,3f424bc03bafa8898b71484d9b107991557bd3cc11fa313ec3c728443d20a3ef,"Woburn, MA","Woburn, MA",4.0,2010.0,2.0,Aerospace & Defense,Aerospace & Defense,4.0,-1
576.0,Senior Data Analyst,$138K-$158K (Glassdoor est.),bb69e55c01bf9957183ffc880cd99d5f41fa7fc6ac0bafbc404f72422a11a578,4.5,0a8248e28f4541817ca50daaa8df62cf99053074e25acf6021460b1a95fb2ab9,"Herndon, VA","Mc Lean, VA",6.0,2012.0,2.0,Enterprise Software & Network Solutions,Information Technology,4.0,"Leidos, CACI International, Booz Allen Hamilton"
577.0,Information Systems Engineering Specialist (Engineering Scientist),$138K-$158K (Glassdoor est.),2851544996eb548c9e7d9422f244ca20f36cdc539ca622d355d3e9a5d07e52bb,3.8,52caa04537eb900785b1baf6e4f8edf50978d112c9ab50759cd4dc99b51e3c80,"Austin, TX","Austin, TX",6.0,-1.0,1.0,Colleges & Universities,Education,13.0,-1
578.0,Cloud Data Engineer (Azure),$138K-$158K (Glassdoor est.),bb69a2bab4dab672f1d983834e99150b9b585ba47d0f5da4f826f2513804e43a,3.9,b0d5b921082ca064b27d4fcbc347e32b781f124c2c3513532af3e0a1a6c05fb2,"Merrifield, VA","Vienna, VA",2.0,1933.0,8.0,Banks & Credit Unions,Finance,13.0,-1
579.0,Scientist/Research Associate-Metabolic Engineering,$138K-$158K (Glassdoor est.),eff5e10531fa15611e686444df24afea7cf45d6155075f8e97701a43ea1b6aca,2.0,429faebecc02e697d37f34bfaf8460933fa0685dd04e60573931841688a68c89,"New Bedford, MA","Bedford, MA",7.0,-1.0,2.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,13.0,-1
580.0,"Vice President, Biometrics and Clinical Data Management",$138K-$158K (Glassdoor est.),75aefd2d4b11319b4ad85931180a98f2241d0ab13e066af3b4d736b1712c0400,4.8,ba0791cfb8465ac9ce191006000edcc71fdebceb35f93a904ef58316a76ba09c,"South San Francisco, CA","South San Francisco, CA",7.0,2013.0,3.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,13.0,-1
581.0,Enterprise Data Analyst (Enterprise Portfolio Management Office),$138K-$158K (Glassdoor est.),1c7c6facca21a363171b93b181b257d909b211f955d33b9cc81cbf8ec70e8ee2,3.9,b0d5b921082ca064b27d4fcbc347e32b781f124c2c3513532af3e0a1a6c05fb2,"Merrifield, VA","Vienna, VA",2.0,1933.0,8.0,Banks & Credit Unions,Finance,13.0,-1
582.0,Senior Scientist - Toxicologist - Product Integrity (Stewardship),$138K-$158K (Glassdoor est.),b6ccfd1d50bd605e090599b5c143b32cea07148cc58381399228a778e3d252d7,3.3,398d22d7e58e4a0336c2cb5379cb6c7582c3a453b6626d07f6af34b299be8fa6,"Winston-Salem, NC","Winston-Salem, NC",5.0,1875.0,2.0,Consumer Products Manufacturing,Manufacturing,3.0,-1
583.0,Lead Data Scientist – Network Analysis and Control,$138K-$158K (Glassdoor est.),2fc95689b15219a0fee03268863c236a5914e29f14be698525b9b8eed24e406f,3.3,9abba9adacfd102029fdb6cff9a2fbb0b77ceec849e3df29785a6aca43b6e801,"Bedford, MA","Bedford, MA",5.0,1958.0,7.0,Federal Agencies,Government,0.0,"Battelle, General Atomics, SAIC"
